file_id,file_path,directory,file_type,size_bytes,analyzed,summary,issues_found,importance,status
293,assistent_temp\ASSISTENT\interactive_assistent-main\src\api\weather.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\api,.ts,1247,no,,,,pending
294,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\AnimatedPlaceholder.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components,.tsx,5585,no,,,,pending
295,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\AvatarStage.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components,.tsx,3327,no,,,,pending
296,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ChatBubble.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components,.tsx,11673,no,,,,pending
297,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ExternalLink.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components,.tsx,807,no,,,,pending
298,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\icons.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components,.tsx,4857,no,,,,pending
299,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\InputField.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components,.tsx,11746,no,,,,pending
300,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Toast.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components,.tsx,4101,no,,,,pending
301,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\TopBar.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components,.tsx,6587,no,,,,pending
302,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas\index.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas,.tsx,3352,no,,,,pending
303,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas\modelHelpers.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas,.ts,4544,no,,,,pending
304,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas\mountScene.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas,.ts,13394,no,,,,pending
305,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas\params.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas,.ts,3662,no,,,,pending
306,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas\pixiPatch.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas,.ts,1749,no,,,,pending
307,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas\runtime.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\Live2DCanvas,.ts,2173,no,,,,pending
308,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard\AssetCard.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard,.tsx,4386,no,,,,pending
309,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard\ImageGenPanel.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard,.tsx,7655,no,,,,pending
310,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard\index.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard,.tsx,7165,no,,,,pending
311,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard\styles.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard,.ts,1500,no,,,,pending
312,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard\useDownloadProgress.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\ModelWizard,.ts,2633,no,,,,pending
313,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker\compose.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker,.ts,3059,no,,,,pending
314,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker\DimMask.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker,.tsx,1457,no,,,,pending
315,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker\index.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker,.tsx,28481,no,,,,pending
316,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker\styles.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker,.ts,1031,no,,,,pending
317,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker\types.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\RegionPicker,.ts,1522,no,,,,pending
318,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\index.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel,.tsx,14387,no,,,,pending
319,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\styles.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel,.ts,2650,no,,,,pending
320,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\types.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel,.ts,616,no,,,,pending
321,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib\ModelCombobox.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib,.tsx,3150,no,,,,pending
322,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib\reportSummary.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib,.ts,207,no,,,,pending
323,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib\SectionCard.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib,.tsx,886,no,,,,pending
324,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib\Slider.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib,.tsx,1189,no,,,,pending
325,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib\useFilteredOpenRouterModels.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\lib,.ts,3087,no,,,,pending
326,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\AvatarLayoutSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,3311,no,,,,pending
327,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\GameCoachSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,3750,no,,,,pending
328,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\HardwareSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,6404,no,,,,pending
329,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\ImageGenSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,9678,no,,,,pending
330,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\IntentSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,3801,no,,,,pending
331,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\Live2DSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,1624,no,,,,pending
332,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\OpenRouterModelSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,4455,no,,,,pending
333,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\RagSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,6234,no,,,,pending
334,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\RelationshipSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,6139,no,,,,pending
335,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\SmartRoutingSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,2683,no,,,,pending
336,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\WakeWordSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections,.tsx,1409,no,,,,pending
337,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\community\CommunitySection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\community,.tsx,3483,no,,,,pending
338,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\community\TrainingSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\community,.tsx,4352,no,,,,pending
339,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\locale\LanguageSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\locale,.tsx,1164,no,,,,pending
340,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\locale\WeatherSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\locale,.tsx,5048,no,,,,pending
341,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\stt\DeepgramSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\stt,.tsx,7779,no,,,,pending
342,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\stt\FasterWhisperSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\stt,.tsx,5540,no,,,,pending
343,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\stt\SttSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\stt,.tsx,4437,no,,,,pending
344,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice\OpenRouterVoiceSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice,.tsx,4029,no,,,,pending
345,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice\ProsodySection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice,.tsx,3091,no,,,,pending
346,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice\ProviderSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice,.tsx,2009,no,,,,pending
347,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice\SoVitsSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice,.tsx,4581,no,,,,pending
348,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice\TtsSection.tsx,assistent_temp\ASSISTENT\interactive_assistent-main\src\components\SettingsPanel\sections\voice,.tsx,3972,no,,,,pending
349,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks\useChatStream.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks,.ts,4007,no,,,,pending
350,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks\useHotkeys.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks,.ts,956,no,,,,pending
351,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks\useImageStream.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks,.ts,3627,no,,,,pending
352,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks\useListenController.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks,.ts,4120,no,,,,pending
353,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks\useRelationship.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks,.ts,1910,no,,,,pending
354,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks\useTransientBubbles.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks,.ts,1388,no,,,,pending
355,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks\useTtsAudio.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\hooks,.ts,1909,no,,,,pending
356,assistent_temp\ASSISTENT\interactive_assistent-main\src\i18n\index.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\i18n,.ts,2340,no,,,,pending
357,assistent_temp\ASSISTENT\interactive_assistent-main\src\i18n\locales\en.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\i18n\locales,.ts,19647,no,,,,pending
358,assistent_temp\ASSISTENT\interactive_assistent-main\src\i18n\locales\ru.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\i18n\locales,.ts,26024,no,,,,pending
359,assistent_temp\ASSISTENT\interactive_assistent-main\src\i18n\locales\uk.ts,assistent_temp\ASSISTENT\interactive_assistent-main\src\i18n\locales,.ts,26001,no,,,,pending
360,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\build.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri,.rs,40,no,,,,pending
361,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\Cargo.toml,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri,.toml,3157,no,,,,pending
362,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\tauri.conf.json,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri,.json,1603,no,,,,pending
363,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\binaries\piper\.keep,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\binaries\piper,no_extension,149,no,,,,pending
364,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\capabilities\default.json,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\capabilities,.json,722,no,,,,pending
365,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\cloud\Cargo.toml,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\cloud,.toml,498,no,,,,pending
366,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\cloud\src\lib.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\cloud\src,.rs,25448,no,,,,pending
367,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\Cargo.toml,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop,.toml,506,no,,,,pending
368,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src\capture.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src,.rs,3372,no,,,,pending
369,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src\files.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src,.rs,1977,no,,,,pending
370,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src\input.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src,.rs,4631,no,,,,pending
371,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src\lib.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src,.rs,4196,no,,,,pending
372,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src\procs.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src,.rs,4235,no,,,,pending
373,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src\vdesktop.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\desktop\src,.rs,3488,no,,,,pending
374,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\Cargo.toml,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen,.toml,324,no,,,,pending
375,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\src\lib.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\src,.rs,2830,no,,,,pending
376,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\src\local.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\src,.rs,4195,no,,,,pending
377,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\src\openrouter.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\src,.rs,5404,no,,,,pending
378,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\src\replicate.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\imagegen\src,.rs,6115,no,,,,pending
379,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\intent\Cargo.toml,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\intent,.toml,568,no,,,,pending
380,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\intent\src\anchors.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\intent\src,.rs,6989,no,,,,pending
381,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\intent\src\lib.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\intent\src,.rs,6497,no,,,,pending
382,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\llm\Cargo.toml,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\llm,.toml,755,no,,,,pending
383,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\llm\src\lib.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\llm\src,.rs,4945,no,,,,pending
384,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\llm\src\llama.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\llm\src,.rs,10436,no,,,,pending
385,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\router\Cargo.toml,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\router,.toml,281,no,,,,pending
386,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\router\src\chat.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\router\src,.rs,1144,no,,,,pending
387,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\router\src\lib.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\router\src,.rs,8210,no,,,,pending
388,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\Cargo.toml,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills,.toml,400,no,,,,pending
389,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src\clipboard.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src,.rs,4632,no,,,,pending
390,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src\lib.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src,.rs,1196,no,,,,pending
391,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src\media.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src,.rs,9372,no,,,,pending
392,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src\open.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src,.rs,5020,no,,,,pending
393,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src\registry.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src,.rs,4015,no,,,,pending
394,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src\screenshot.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src,.rs,5056,no,,,,pending
395,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src\volume.rs,assistent_temp\ASSISTENT\interactive_assistent-main\src-tauri\crates\skills\src,.rs,8861,no,,,,pending
